,date,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,High,Low,Open,Close,Volume,Adj Close
435,2017-09-25,-0.25,0.35,0.63,-0.26,0.65,0.005,0.139329087966909,177.8000030517578,170.16000366210938,177.75,171.0,21864500.0,169.5640411376953
436,2017-09-26,0.05,0.45,0.13,0.59,-0.12,0.005,0.169452730899141,178.67999267578125,170.35000610351562,176.4499969482422,171.9600067138672,28140500.0,170.51597595214844
437,2017-09-27,0.63,1.41,0.17,-0.25,-0.53,0.005,0.200391242224725,176.27000427246094,172.75,175.6199951171875,175.72999572753906,17843000.0,174.25428771972656
438,2017-09-28,0.13,0.15,-0.07,-0.11,-0.2,0.005,0.232148324331982,176.17999267578125,173.75999450683594,176.02000427246094,175.67999267578125,10881100.0,174.20472717285156
439,2017-09-29,0.35,-0.12,-0.28,-0.06,-0.35,0.005,0.26472777756698,179.72999572753906,177.25,179.0800018310547,178.77000427246094,15477300.0,177.26878356933594
440,2017-10-02,0.5,0.87,0.16,-0.19,0.26,0.004,0.366645256385476,181.97999572753906,177.0,180.8000030517578,179.0,12587000.0,177.496826171875
441,2017-10-03,0.26,-0.03,-0.02,-0.04,-0.1,0.004,0.399262328483466,180.5800018310547,177.5800018310547,179.25,179.3699951171875,9758300.0,177.86373901367188
442,2017-10-04,0.05,-0.35,-0.45,-0.11,0.0,0.004,0.430224610888092,181.77000427246094,178.13999938964844,179.6199951171875,180.8699951171875,10696200.0,179.35113525390625
443,2017-10-05,0.55,-0.31,0.35,-0.28,-0.17,0.004,0.459535808832341,182.0,179.55999755859375,181.86000061035156,180.77000427246094,10934100.0,179.25196838378906
444,2017-10-06,-0.08,-0.1,-0.25,0.18,-0.36,0.004,0.487199429965168,181.83999633789062,179.0,179.64999389648438,181.3000030517578,7970000.0,179.77752685546875
445,2017-10-09,-0.22,-0.3,-0.05,0.1,-0.18,0.004,0.560679345233646,186.72999572753906,182.02999877929688,182.7899932861328,185.38999938964844,14087300.0,183.8331756591797
446,2017-10-10,0.24,0.01,0.41,0.09,0.08,0.004,0.581972658906117,192.9499969482422,187.25999450683594,191.42999267578125,188.92999267578125,24371900.0,187.3434600830078
447,2017-10-11,0.16,-0.26,-0.22,-0.1,-0.07,0.004,0.601479476139373,191.0,187.74000549316406,189.60000610351562,190.94000244140625,13237700.0,189.33656311035156
448,2017-10-12,-0.18,-0.1,-0.51,0.18,0.11,0.004,0.619202131299523,193.08999633789062,189.92999267578125,191.0800018310547,191.02999877929688,13207300.0,189.42579650878906
449,2017-10-13,0.04,-0.27,0.11,0.19,-0.01,0.004,0.635142745243345,195.0,191.64999389648438,193.5500030517578,194.58999633789062,15718200.0,192.95590209960938
450,2017-10-16,0.17,-0.27,0.37,0.0,-0.08,0.004,0.672786313768877,198.0500030517578,193.24000549316406,195.8000030517578,197.92999267578125,14416000.0,196.26788330078125
451,2017-10-17,0.01,-0.34,-0.27,0.35,-0.18,0.004,0.682674460156974,198.89999389648438,196.35000610351562,197.08999633789062,197.75,11964900.0,196.08938598632812
452,2017-10-18,0.14,0.35,0.21,0.36,-0.14,0.004,0.691350889331076,198.13999938964844,193.32000732421875,198.11000061035156,197.5800018310547,14182900.0,195.92079162597656
453,2017-10-19,0.02,-0.34,0.17,0.12,0.04,0.004,0.698816639592917,198.0,192.4499969482422,194.44000244140625,197.8000030517578,14269300.0,196.1389617919922
454,2017-10-20,0.57,0.02,0.28,0.12,0.04,0.004,0.705072604363203,199.58999633789062,196.5399932861328,198.49000549316406,196.89999389648438,11290500.0,195.24652099609375
455,2017-10-23,-0.45,-0.38,0.12,0.27,-0.25,0.004,0.716521783436607,198.85000610351562,195.8000030517578,197.77999877929688,196.6199951171875,10717400.0,194.96888732910156
456,2017-10-24,0.2,-0.1,0.47,0.02,-0.15,0.004,0.717725558549346,198.75,195.94000244140625,196.99000549316406,198.67999267578125,10181100.0,197.01158142089844
457,2017-10-25,-0.51,0.01,0.11,0.23,-0.42,0.004,0.717569496724003,199.22000122070312,191.1699981689453,197.0800018310547,193.66000366210938,20704000.0,192.03375244140625
458,2017-10-26,0.2,0.07,0.23,0.19,-0.16,0.004,0.716053579284779,196.16000366210938,193.80999755859375,194.77999877929688,195.69000244140625,8068600.0,194.04669189453125
459,2017-10-27,0.82,-0.08,-1.02,0.14,-1.32,0.004,0.713177624822976,201.8699951171875,196.75,197.8000030517578,201.86000061035156,14304800.0,200.1648712158203
460,2017-10-30,-0.46,-0.76,-0.06,-0.58,-0.43,0.004,0.696470832488428,206.08999633789062,201.22000122070312,201.86000061035156,203.83999633789062,12601400.0,202.1282501220703
461,2017-10-31,0.23,0.75,-0.22,-0.17,0.22,0.004,0.688420724316485,207.88999938964844,204.89999389648438,205.1300048828125,206.80999755859375,10297700.0,205.07330322265625
462,2017-11-01,0.05,-0.8,0.15,-0.09,-0.07,0.004,0.679192777516432,209.97000122070312,204.60000610351562,209.35000610351562,207.1999969482422,12564400.0,205.46002197265625
463,2017-11-02,0.06,-0.01,0.49,-0.23,0.34,0.004,0.670266988406233,207.80999755859375,203.64999389648438,206.0,205.94000244140625,8557700.0,204.2106170654297
464,2017-11-03,0.31,-0.53,-0.7,-0.16,-0.17,0.004,0.661320211546322,208.69000244140625,205.33999633789062,207.1999969482422,208.69000244140625,8841000.0,206.93751525878906
465,2017-11-06,0.06,0.16,0.19,-0.62,0.03,0.004,0.634243278262501,209.97999572753906,206.6999969482422,207.1999969482422,209.6300048828125,9748600.0,207.86964416503906
466,2017-11-07,-0.2,-1.41,-0.37,0.41,-0.03,0.004,0.625133322901504,212.89999389648438,210.05999755859375,210.5500030517578,212.02999877929688,10692500.0,210.2494354248047
467,2017-11-08,0.12,-0.03,-0.62,0.6,-0.01,0.004,0.616028453057011,212.0,207.24000549316406,211.85000610351562,209.16000366210938,13074700.0,207.40357971191406
468,2017-11-09,-0.41,0.0,0.22,-0.01,0.1,0.004,0.606927579156113,206.3300018310547,200.3699951171875,205.27000427246094,205.32000732421875,24464100.0,203.59584045410156
469,2017-11-10,0.01,0.05,-0.38,0.2,0.15,0.004,0.597829612104094,218.6699981689453,211.6300048828125,213.0800018310547,216.13999938964844,31331400.0,214.32496643066406
470,2017-11-13,0.09,-0.3,0.02,0.07,-0.74,0.004,0.570410834813989,217.1699981689453,212.00999450683594,216.13999938964844,212.6300048828125,14559400.0,210.84446716308594
471,2017-11-14,-0.22,-0.08,0.0,0.95,-0.4,0.004,0.560739356278949,214.8000030517578,211.22999572753906,213.0,214.17999267578125,13232300.0,212.38143920898438
472,2017-11-15,-0.52,0.04,0.24,-0.08,0.15,0.004,0.550622450793171,212.0,207.8000030517578,211.9499969482422,209.97999572753906,12548700.0,208.2166748046875
473,2017-11-16,1.01,0.78,-0.52,0.52,0.32,0.004,0.540058907674205,214.1999969482422,211.25,212.97999572753906,211.61000061035156,11044200.0,209.8330078125
474,2017-11-17,-0.14,0.73,0.29,-0.16,0.35,0.004,0.529047462790812,215.35000610351562,210.75,213.9199981689453,211.36000061035156,12891600.0,209.58509826660156
475,2017-11-20,0.21,0.62,0.0,0.27,-0.01,0.004,0.493623647061565,214.57000732421875,210.5,211.99000549316406,214.0800018310547,9902500.0,212.28225708007812
476,2017-11-21,0.67,0.35,-0.35,0.04,-0.62,0.004,0.481324516877437,216.52000427246094,214.39999389648438,215.69000244140625,216.0500030517578,9979400.0,214.23573303222656
477,2017-11-22,-0.05,0.09,-0.03,-0.26,0.16,0.004,0.468776680667746,217.0,213.61000061035156,217.0,214.92999267578125,8916000.0,213.273193359375
478,2017-11-24,0.21,0.01,-0.45,0.04,-0.09,0.004,0.442928853869123,217.0,214.60000610351562,215.58999633789062,216.9600067138672,4518800.0,215.28753662109375
479,2017-11-27,-0.06,-0.32,0.03,0.59,-0.1,0.004,0.402358453067203,217.36000061035156,214.00999450683594,217.30999755859375,214.13999938964844,10572400.0,212.4893035888672
480,2017-11-28,1.06,0.57,0.86,0.32,0.03,0.004,0.388350040327985,214.72999572753906,208.24000549316406,214.35000610351562,210.7100067138672,12818800.0,209.08575439453125
481,2017-11-29,0.02,0.3,1.44,0.81,0.6,0.004,0.37404087894193,210.1199951171875,191.22999572753906,210.00999450683594,196.4199981689453,34919700.0,194.90589904785156
482,2017-11-30,0.82,-0.6,-0.51,-0.19,0.02,0.004,0.359429256542483,202.67999267578125,196.64999389648438,199.1999969482422,200.7100067138672,20594200.0,199.162841796875
483,2017-12-01,-0.22,-0.33,0.37,-0.43,0.33,0.004,0.344513424567811,200.1300048828125,192.47000122070312,199.30999755859375,197.67999267578125,20288700.0,196.1561737060547
484,2017-12-04,-0.1,-0.14,1.23,1.0,0.57,0.004,0.299642578080223,200.3000030517578,184.5,200.0500030517578,186.66000366210938,31021100.0,185.22109985351562
485,2017-12-05,-0.43,-0.45,-0.24,0.18,-0.11,0.004,0.284334772754154,192.6999969482422,180.5800018310547,182.39999389648438,187.74000549316406,24537200.0,186.29278564453125
486,2017-12-06,-0.09,-0.52,-0.52,0.42,-0.5,0.004,0.268683387958287,190.13999938964844,184.83999633789062,185.6999969482422,189.25999450683594,11675800.0,187.8010711669922
487,2017-12-07,0.42,0.28,-0.17,-0.27,0.07,0.004,0.252686550703206,193.60000610351562,190.1199951171875,191.9600067138672,191.99000549316406,13565000.0,190.51002502441406
488,2017-12-08,0.51,-0.42,-0.13,-0.08,0.07,0.004,0.23634234665946,194.77999877929688,191.14999389648438,194.00999450683594,191.49000549316406,11671900.0,190.01388549804688
489,2017-12-11,0.26,-0.41,-0.14,-0.08,0.07,0.004,0.185584703983811,194.77999877929688,191.4199981689453,192.05999755859375,194.66000366210938,9318700.0,193.15943908691406
490,2017-12-12,0.07,-0.47,0.52,0.03,0.1,0.004,0.168982493782844,193.83999633789062,189.88999938964844,192.89999389648438,190.83999633789062,11375400.0,189.368896484375
491,2017-12-13,0.02,0.62,-0.88,0.27,-0.07,0.004,0.152795355431619,192.5500030517578,185.8800048828125,192.5,186.17999267578125,13857000.0,184.74484252929688
492,2017-12-14,-0.47,-0.75,-0.21,-0.15,-0.12,0.004,0.137021351827496,189.33999633789062,184.60000610351562,185.9199981689453,186.47000122070312,10954100.0,185.03256225585938
493,2017-12-15,0.92,0.68,0.03,0.4,-0.51,0.004,0.121658595307357,192.3800048828125,185.6199951171875,188.25,191.55999755859375,16750900.0,190.08335876464844
494,2017-12-18,0.67,0.82,0.26,0.26,0.16,0.004,0.0776261514984541,198.02000427246094,192.0,193.1999969482422,197.89999389648438,11942600.0,196.37448120117188
495,2017-12-19,-0.3,-0.34,-0.26,0.26,0.38,0.004,0.0629979730896556,197.72999572753906,194.9600067138672,197.52000427246094,196.11000061035156,9327500.0,194.5982666015625
496,2017-12-20,0.01,0.38,0.05,-0.17,0.27,0.004,0.0482732329452319,198.07000732421875,194.5500030517578,197.6999969482422,196.8000030517578,7220500.0,195.28294372558594
497,2017-12-21,0.24,0.32,0.63,-0.75,0.32,0.004,0.0334501689666337,197.9499969482422,195.5500030517578,196.94000244140625,195.88999938964844,7522600.0,194.3799285888672
498,2017-12-22,-0.07,-0.21,-0.2,-0.13,0.2,0.004,0.0185270072889723,195.64999389648438,191.25,194.39999389648438,195.27000427246094,11656900.0,193.76475524902344
499,2017-12-26,-0.07,0.32,-0.06,-0.17,0.57,0.004,-0.0419690437934829,197.75,191.82000732421875,193.02999877929688,197.44000244140625,8877000.0,195.9180145263672
500,2017-12-27,0.05,-0.16,-0.19,0.08,-0.12,0.004,-0.0572690665055482,199.97000122070312,196.30999755859375,196.89999389648438,197.1699981689453,8237200.0,195.6501007080078
501,2017-12-28,0.22,0.09,0.04,-0.15,-0.2,0.004,-0.0726574491424129,199.3800048828125,197.14999389648438,198.1300048828125,197.39999389648438,6006200.0,195.8783416748047
502,2017-12-29,-0.57,-0.3,0.02,0.17,0.15,0.004,-0.0881360332202234,198.4600067138672,193.5,198.4600067138672,193.5,6999100.0,192.00839233398438
503,2018-01-02,0.85,0.31,-0.22,-0.45,0.22,0.005,-0.150611419624087,199.5,194.5,195.77999877929688,199.35000610351562,8890400.0,197.8133087158203
504,2018-01-03,0.59,-0.48,-0.21,-0.75,-0.08,0.005,-0.164647314414961,213.6999969482422,203.75,204.10000610351562,212.47000122070312,22867600.0,210.8321533203125
505,2018-01-04,0.42,-0.23,0.24,-0.04,0.3,0.005,-0.177158097135299,218.0500030517578,212.69000244140625,215.75999450683594,213.58999633789062,14581700.0,211.94351196289062
506,2018-01-05,0.66,-0.36,-0.27,0.39,-0.36,0.005,-0.188145264941035,216.91000366210938,211.0800018310547,214.19000244140625,215.39999389648438,14503100.0,213.7395477294922
507,2018-01-08,0.19,-0.21,0.07,-0.1,0.04,0.005,-0.21210829819932,225.0,218.5800018310547,220.39999389648438,222.0,22030400.0,220.2886962890625
508,2018-01-09,0.15,-0.37,-0.02,-0.15,-0.06,0.005,-0.218089840642206,223.82000732421875,218.63999938964844,222.22000122070312,221.94000244140625,12425000.0,220.22915649414062
509,2018-01-10,-0.07,0.14,0.58,-0.34,0.0,0.005,-0.223499176075873,223.82000732421875,216.0,218.1999969482422,223.67999267578125,14566600.0,221.95574951171875
510,2018-01-11,0.87,1.14,0.29,-0.11,0.47,0.005,-0.228336951831413,226.27000427246094,223.2100067138672,225.0,224.0800018310547,10150800.0,222.35267639160156
511,2018-01-12,0.66,-0.32,0.17,-0.11,0.15,0.005,-0.232603746841803,224.99000549316406,221.33999633789062,223.60000610351562,222.97999572753906,8997900.0,221.26112365722656
512,2018-01-16,-0.49,-1.01,-0.02,0.39,-0.33,0.005,-0.241413100082295,227.50999450683594,216.69000244140625,224.0500030517578,220.11000061035156,17558700.0,218.4132843017578
513,2018-01-17,0.95,-0.07,-0.15,-0.08,-0.03,0.005,-0.240163245461318,225.1199951171875,216.89999389648438,220.6999969482422,224.72000122070312,13460200.0,222.98773193359375
514,2018-01-18,-0.18,-0.45,-0.25,0.27,-0.29,0.005,-0.23741777088597,226.63999938964844,222.67999267578125,223.94000244140625,224.44000244140625,10215800.0,222.7098846435547
515,2018-01-19,0.57,0.94,-0.07,0.1,0.14,0.005,-0.233176347807379,231.08999633789062,227.0,228.08999633789062,230.11000061035156,15234500.0,228.33615112304688
516,2018-01-22,0.77,-0.34,-0.14,-0.52,0.19,0.005,-0.211580943005281,233.75999450683594,228.10000610351562,230.42999267578125,233.69000244140625,13773600.0,231.8885955810547
517,2018-01-23,0.22,0.07,-0.33,-0.28,-0.25,0.005,-0.202206685437335,239.8300018310547,235.10000610351562,235.85000610351562,238.91000366210938,11880700.0,237.068359375
518,2018-01-24,-0.13,-0.7,0.39,0.01,0.14,0.005,-0.192079552274922,240.49000549316406,233.5500030517578,239.0399932861328,235.8000030517578,14499300.0,233.98231506347656
519,2018-01-25,0.07,0.12,-0.49,0.13,-0.17,0.005,-0.181198331611654,239.75,235.75,238.0,236.35000610351562,10247100.0,234.528076171875
520,2018-01-26,1.11,-0.64,-0.5,0.38,-0.18,0.005,-0.169561721300059,243.33999633789062,237.60000610351562,238.1199951171875,243.3300018310547,12908900.0,241.45428466796875
521,2018-01-29,-0.62,-0.02,-0.26,0.18,-0.29,0.005,-0.129468414056589,248.11000061035156,240.61000061035156,242.74000549316406,246.85000610351562,11377900.0,244.9471435546875
522,2018-01-30,-1.06,0.1,-0.17,0.34,-0.33,0.005,-0.113660130810112,246.4199981689453,238.41000366210938,241.11000061035156,242.72000122070312,14270800.0,240.8489532470703
523,2018-01-31,-0.07,-0.66,0.06,0.22,-0.08,0.005,-0.0965899294860444,249.27000427246094,244.4499969482422,245.77000427246094,245.8000030517578,11964400.0,243.9052276611328
524,2018-02-01,0.03,0.15,0.5,-0.58,0.03,0.006,-0.0782557673062648,246.89999389648438,238.05999755859375,238.52000427246094,240.5,12980600.0,238.64608764648438
525,2018-02-02,-2.13,-0.01,-0.27,0.56,-0.44,0.006,-0.0599957391733311,237.97000122070312,231.1699981689453,237.0,233.52000427246094,17961600.0,231.71990966796875
526,2018-02-05,-4.03,0.64,-0.56,0.21,-0.16,0.006,-0.0110891272266074,233.22999572753906,205.0,227.0,213.6999969482422,29130100.0,212.05267333984375
527,2018-02-06,1.67,-0.47,-0.23,0.1,-0.19,0.006,0.00341220839286082,225.6999969482422,204.0,204.39999389648438,225.5800018310547,27870000.0,223.84109497070312
528,2018-02-07,-0.37,0.57,0.26,0.33,0.32,0.006,0.0170221610034878,234.97000122070312,226.6999969482422,229.5800018310547,228.8000030517578,20073300.0,227.0362548828125
529,2018-02-08,-3.67,0.82,0.48,0.37,0.09,0.006,0.0297423592980394,235.22000122070312,217.50999450683594,233.8800048828125,217.52000427246094,28600000.0,215.84323120117188
530,2018-02-09,1.36,-0.57,0.11,0.17,-0.47,0.006,0.0415743254930535,238.88999938964844,217.52000427246094,238.25,232.0800018310547,41865100.0,230.2909698486328
531,2018-02-12,1.36,-0.44,-0.29,-0.23,-0.19,0.006,0.0717884238891344,235.47999572753906,225.02999877929688,235.36000061035156,228.02999877929688,27329300.0,226.27220153808594
532,2018-02-13,0.31,0.1,-0.23,0.19,-0.03,0.006,0.0799016658376788,234.5,225.25,226.55999755859375,232.6300048828125,15638100.0,230.8367462158203
533,2018-02-14,1.52,0.3,0.46,-0.67,-0.07,0.006,0.0869198159009153,242.58999633789062,230.5500030517578,231.0,241.4199981689453,18624700.0,239.55899047851562
534,2018-02-15,1.21,-0.17,-0.65,0.15,-0.29,0.006,0.0928437139355697,248.3699951171875,241.52000427246094,244.7899932861328,246.5,17472500.0,244.59983825683594
535,2018-02-16,0.03,0.35,0.13,0.0,0.09,0.006,0.0976740688500527,250.0,243.47000122070312,245.39999389648438,243.83999633789062,15941400.0,241.96034240722656
536,2018-02-20,-0.62,-0.28,-0.25,-0.22,-0.52,0.006,0.109069692835058,251.8699951171875,244.60000610351562,244.75,249.0800018310547,17156000.0,247.15997314453125
537,2018-02-21,-0.43,0.8,0.2,0.09,-0.28,0.006,0.111158104243405,251.97000122070312,241.36000061035156,251.69000244140625,241.50999450683594,22307300.0,239.64830017089844
538,2018-02-22,0.01,-0.05,-0.39,0.09,0.45,0.006,0.112968013557775,245.6300048828125,239.5,242.72999572753906,242.14999389648438,13359100.0,240.43267822265625
539,2018-02-23,1.54,-0.36,-0.14,-0.13,-0.1,0.006,0.114499637368651,245.92999267578125,242.52000427246094,244.57000732421875,245.92999267578125,10382500.0,244.18588256835938
540,2018-02-26,1.12,-0.46,-0.07,-0.15,-0.23,0.006,0.117707140932957,247.97999572753906,244.05999755859375,247.8000030517578,246.5800018310547,11732800.0,244.83128356933594
541,2018-02-27,-1.25,-0.2,0.01,-0.03,-0.05,0.006,0.118910142349946,248.91000366210938,245.1300048828125,245.5,246.05999755859375,11385900.0,244.31497192382812
542,2018-02-28,-1.1,-0.43,-0.31,0.24,-0.27,0.006,0.120337876565946,248.10000610351562,241.52999877929688,246.5,242.0,13077900.0,240.28375244140625
543,2018-03-01,-1.18,0.96,-0.04,-0.27,0.05,0.006,0.121990514436834,244.08999633789062,228.1199951171875,241.91000366210938,232.2100067138672,26003000.0,230.56320190429688
544,2018-03-02,0.7,1.1,-0.5,-0.4,-0.39,0.006,0.123952923937366,236.8000030517578,221.85000610351562,227.86000061035156,236.5399932861328,22835700.0,234.8624725341797
545,2018-03-05,1.06,-0.41,0.25,-0.6,0.09,0.006,0.131427108888487,237.25,229.52000427246094,234.50999450683594,235.64999389648438,15519400.0,233.9788055419922
546,2018-03-06,0.36,0.68,0.1,0.27,-0.02,0.006,0.133944104438307,242.94000244140625,237.36000061035156,239.10000610351562,242.16000366210938,15920200.0,240.442626953125
547,2018-03-07,0.05,0.78,-0.45,-0.08,-0.43,0.006,0.136333034368334,243.9499969482422,237.9499969482422,238.0,241.83999633789062,14530200.0,240.12489318847656
548,2018-03-08,0.37,-0.58,-0.33,-0.03,-0.18,0.006,0.138594184560009,242.9499969482422,239.38999938964844,242.9499969482422,241.17999267578125,10297800.0,239.46957397460938
549,2018-03-09,1.7,-0.2,0.28,-0.25,-0.04,0.006,0.140727825603472,245.85000610351562,242.4499969482422,243.10000610351562,245.3300018310547,12638100.0,243.5901336669922
550,2018-03-12,-0.09,0.43,-0.06,-0.35,-0.23,0.006,0.146575047969375,253.0,246.6699981689453,247.0,249.75999450683594,15126500.0,247.98870849609375
551,2018-03-13,-0.67,0.1,0.0,0.45,0.05,0.006,0.14853470855625,254.5,246.0399932861328,251.49000549316406,247.7100067138672,15494300.0,245.95326232910156
